dataId,itemClass,dataLevel,dataListingOffersUrl,dataPaintPrice,isCraftable,dataPaintName,orderType,availableQty,dataPrice,listingPrice,dataOrigin,title,dataQName,isTradable,quality,itemType
4835719609,Soldier,30,,2.1 keys,1,,1,1,33.95,18 ref,Timed Drop,Lord Cockswain's Novelty Mutton Chops and Pipe,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=29794054&token=vkwPG77r,,1,,0,0,14,13.88 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,0,0,14,13.77 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,14,13.66 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,14,13.66 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=65863492&token=DvMKCmfL,,1,,0,0,14,13.66 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Strange,1,11,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,0,0,380,17 keys,,Loose Cannon,Collector's,1,14,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=167286231&token=EHgwR0vG,,1,,0,0,380,5 keys,,Loose Cannon,Collector's,1,14,Primary
4832198961,Soldier,12,https://steamcommunity.com/tradeoffer/new/?partner=126270941&token=nCZ_Z8wa,,1,,1,1,3.55,3 ref,Crafted,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
4815910581,Soldier,52,https://steamcommunity.com/tradeoffer/new/?partner=137420558&token=tPfJXRGR,,1,,1,1,3.55,3.22 ref,Timed Drop,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
4836743949,Soldier,52,https://steamcommunity.com/tradeoffer/new/?partner=263575164&token=3rF2ctBG,,1,,1,1,3.55,3.33 ref,Crafted,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
4836756971,Soldier,83,https://steamcommunity.com/tradeoffer/new/?partner=263575164&token=3rF2ctBG,,1,,1,1,3.55,3.33 ref,Crafted,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
4826394311,Soldier,3,https://steamcommunity.com/tradeoffer/new/?partner=28630544&token=slORpNlS,,1,,1,1,3.55,3.33 ref,Crafted,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=263575164&token=3rF2ctBG,,1,,0,0,3.55,3 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,3.55,3 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=98869699&token=H-G4NXva,,1,,0,0,3.55,3 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=159805178&token=_Eq1Y3An,,1,,0,0,3.55,3 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=118657863&token=0oiRBHN4,,1,,0,0,3.55,3 ref,,Lord Cockswain's Novelty Mutton Chops and Pipe,Unique,1,6,Cosmetic
4778115566,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=63372536&token=7abqmaRt,,1,,1,1,73.625,4 keys,Found in Crate,Loose Cannon,Strange,1,11,Primary
4778114912,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=63372536&token=7abqmaRt,,1,,1,1,73.625,4 keys,Found in Crate,Loose Cannon,Strange,1,11,Primary
2442420691,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=109547524&token=DW8G5Epk,,1,,1,1,78.18,"4 keys, 8 ref",Found in Crate,Loose Cannon,Strange,1,11,Primary
4827058651,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=86567158&token=EbUDvj85,,1,,1,1,92.625,"4 keys, 10 ref",Found in Crate,Loose Cannon,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=120936182&token=aMcQfXzV,,1,,0,0,73.625,"3 keys, 9 ref",,Loose Cannon,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=89797035&token=yiGWnNh0,,1,,0,0,73.625,"3 keys, 9 ref",,Loose Cannon,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,73.625,"3 keys, 9 ref",,Loose Cannon,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=61117284&token=p6hAkfV8,,1,,0,0,73.625,"3 keys, 9 ref",,Loose Cannon,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=31658745&token=dLjHk0Z4,,1,,0,0,73.625,"3 keys, 9 ref",,Loose Cannon,Strange,1,11,Primary
4758795988,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=160398800&token=pSMN9xPk,,1,,1,1,0.05,0.05 ref,Timed Drop,Loose Cannon,Unique,1,6,Primary
4758796218,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=160398800&token=pSMN9xPk,,1,,1,1,0.05,0.05 ref,Timed Drop,Loose Cannon,Unique,1,6,Primary
4804810428,Demoman,10,,,1,,1,1,0.05,0.05 ref,Timed Drop,Loose Cannon,Unique,1,6,Primary
4652690377,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=217723767&token=FxQuA5i2,,1,,1,1,0.05,0.05 ref,Timed Drop,Loose Cannon,Unique,1,6,Primary
4795722828,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=10461710&token=XQ5Ok8du,,1,,1,1,0.05,0.11 ref,Timed Drop,Loose Cannon,Unique,1,6,Primary
4833488196,Soldier,62,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,1.44,1.33 ref,Timed Drop,Lord Cockswain's Pith Helmet,Unique,1,6,Cosmetic
4810929937,Soldier,97,https://steamcommunity.com/tradeoffer/new/?partner=202124412&token=I0O808Hc,,1,,1,1,1.44,1.33 ref,Traded,Lord Cockswain's Pith Helmet,Unique,1,6,Cosmetic
4827957041,Soldier,40,https://steamcommunity.com/tradeoffer/new/?partner=155283177&token=rTY-bkCs,,1,,1,1,1.44,1.33 ref,Traded,Lord Cockswain's Pith Helmet,Unique,1,6,Cosmetic
4830143760,Soldier,77,,,1,,1,1,1.44,1.33 ref,Crafted,Lord Cockswain's Pith Helmet,Unique,1,6,Cosmetic
4820221246,Soldier,31,https://steamcommunity.com/tradeoffer/new/?partner=237666035&token=XwUzBq35,,1,,1,1,1.44,1.33 ref,Crafted,Lord Cockswain's Pith Helmet,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=165434298&token=TpBRvGww,,1,,0,0,1.44,1.11 ref,,Lord Cockswain's Pith Helmet,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,0,0,1.44,1 ref,,Lord Cockswain's Pith Helmet,Unique,1,6,Cosmetic
4795011035,Engineer,98,https://steamcommunity.com/tradeoffer/new/?partner=175425524&token=LPhIVGQ_,,1,,1,1,1.33,1.22 ref,Timed Drop,Lonesome Loafers,Unique,1,6,Cosmetic
4836030786,Engineer,89,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,1.33,1.33 ref,Timed Drop,Lonesome Loafers,Unique,1,6,Cosmetic
4813608591,Engineer,35,https://steamcommunity.com/tradeoffer/new/?partner=82849822&token=QCR481yu,,1,,1,1,1.33,1.33 ref,Timed Drop,Lonesome Loafers,Unique,1,6,Cosmetic
4729352772,Engineer,24,https://steamcommunity.com/tradeoffer/new/?partner=89411779&token=OXzSIK-R,,1,,1,1,1.33,1.33 ref,Timed Drop,Lonesome Loafers,Unique,1,6,Cosmetic
4784594717,Engineer,28,https://steamcommunity.com/tradeoffer/new/?partner=159497687&token=uFsmZCjy,7.66 ref,1,,1,1,5.16,4.88 ref,Found in Crate,Lonesome Loafers,Unique,1,6,Cosmetic
,Engineer,,https://steamcommunity.com/tradeoffer/new/?partner=133180706&token=po3fe9o4,,1,,0,0,1.33,1.22 ref,,Lonesome Loafers,Unique,1,6,Cosmetic
,Engineer,,https://steamcommunity.com/tradeoffer/new/?partner=153377752&token=jUy3wdwz,,1,,0,0,1.33,1.11 ref,,Lonesome Loafers,Unique,1,6,Cosmetic
,Engineer,,https://steamcommunity.com/tradeoffer/new/?partner=104872870&token=KYiDak9T,,1,,0,0,1.33,1.11 ref,,Lonesome Loafers,Unique,1,6,Cosmetic
,Engineer,,https://steamcommunity.com/tradeoffer/new/?partner=318166055&token=geMQ8ZwB,,1,,0,0,1.33,1 ref,,Lonesome Loafers,Unique,1,6,Cosmetic
4830529523,Soldier,67,https://steamcommunity.com/tradeoffer/new/?partner=104101957&token=VSJM1jBE,7–7.33 ref,1,,1,1,18.5825,17 ref,Found in Crate,Lone Survivor,Strange,1,11,Cosmetic
4680441911,Soldier,15,https://steamcommunity.com/tradeoffer/new/?partner=55610524&token=efxVzipm,,1,,1,1,15,1 key,Found in Crate,Lone Survivor,Strange,1,11,Cosmetic
4811971215,Soldier,90,https://steamcommunity.com/tradeoffer/new/?partner=17944367&token=w6p6pAVi,,1,,1,1,15,1 key,Found in Crate,Lone Survivor,Strange,1,11,Cosmetic
4784434202,Soldier,41,https://steamcommunity.com/tradeoffer/new/?partner=89568757&token=ewlXa7hs,4.11 ref,1,,1,1,17.055,1 key,Found in Crate,Lone Survivor,Strange,1,11,Cosmetic
4803186564,Soldier,66,https://steamcommunity.com/tradeoffer/new/?partner=189342385&token=CCVE9AWb,7.66 ref,1,,1,1,18.83,1 key,Found in Crate,Lone Survivor,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=191430695&token=lGs2qW7J,,1,,0,0,15,15.11 ref,,Lone Survivor,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=29794054&token=vkwPG77r,,1,,0,0,15,15.11 ref,,Lone Survivor,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,15,15 ref,,Lone Survivor,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,0,0,15,15 ref,,Lone Survivor,Strange,1,11,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,15,15 ref,,Lone Survivor,Strange,1,11,Cosmetic
4834917310,Soldier,94,https://steamcommunity.com/tradeoffer/new/?partner=107953532&token=ASIBKAV5,,1,,1,1,7,7.33 ref,Found in Crate,Lone Survivor,Unique,1,6,Cosmetic
4781956227,Soldier,76,https://steamcommunity.com/tradeoffer/new/?partner=138256439&token=5Wv6cxUz,,1,,1,1,7,8 ref,Found in Crate,Lone Survivor,Unique,1,6,Cosmetic
4669798917,Soldier,3,https://steamcommunity.com/tradeoffer/new/?partner=107791335&token=dxHFpX0R,,1,,1,1,7,8 ref,Found in Crate,Lone Survivor,Unique,1,6,Cosmetic
4818765247,Soldier,59,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,1,1,7,9.33 ref,Found in Crate,Lone Survivor,Unique,1,6,Cosmetic
4823237619,Soldier,69,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,1,1,7,9.33 ref,Found in Crate,Lone Survivor,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=106163583&token=nbIYTd29,,1,,0,0,7,7.22 ref,,Lone Survivor,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,0,0,7,7.11 ref,,Lone Survivor,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=42491318&token=wFwkztOX,,1,,0,0,7,7.11 ref,,Lone Survivor,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,7,7 ref,,Lone Survivor,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,7,7 ref,,Lone Survivor,Unique,1,6,Cosmetic
4828941468,Sniper,1,,,1,,1,1,6,6 ref,Steam Purchase,Lone Star,Genuine,1,1,Cosmetic
4726449145,Sniper,1,,,1,,1,1,6,6 ref,Steam Purchase,Lone Star,Genuine,1,1,Cosmetic
4764223009,Sniper,1,https://steamcommunity.com/tradeoffer/new/?partner=89205373&token=IHWpwfp-,7.66 ref,1,,1,1,9.83,6.66 ref,Steam Purchase,Lone Star,Genuine,1,1,Cosmetic
4758201847,Sniper,1,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,1,1,6,7 ref,Steam Purchase,Lone Star,Genuine,1,1,Cosmetic
4501696371,Sniper,1,https://steamcommunity.com/tradeoffer/new/?partner=27549841&token=BSiH8y3c,5.66 ref,1,,1,1,8.83,7 ref,Steam Purchase,Lone Star,Genuine,1,1,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=204385706&token=5mfYR80c,,1,,0,0,6,6 ref,,Lone Star,Genuine,1,1,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=316295924&token=FKqW3CWX,,1,,0,0,6,5.88 ref,,Lone Star,Genuine,1,1,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,6,5.66 ref,,Lone Star,Genuine,1,1,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,6,5.66 ref,,Lone Star,Genuine,1,1,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=132119404&token=Y1YWkE7O,,1,,0,0,6,5.66 ref,,Lone Star,Genuine,1,1,Cosmetic
4834476948,Sniper,29,https://steamcommunity.com/tradeoffer/new/?partner=169656033&token=b6nLF1Zx,,1,,1,1,1.66,1.55 ref,Crafted,Lone Star,Unique,1,6,Cosmetic
4822303081,Sniper,64,https://steamcommunity.com/tradeoffer/new/?partner=109996993&token=pFuJKRHr,,1,,1,1,1.66,1.66 ref,Crafted,Lone Star,Unique,1,6,Cosmetic
4771533813,Sniper,60,https://steamcommunity.com/tradeoffer/new/?partner=94822440&token=rGJxjLMA,,1,,1,1,1.66,1.66 ref,Crafted,Lone Star,Unique,1,6,Cosmetic
4087658536,Sniper,4,https://steamcommunity.com/tradeoffer/new/?partner=38760997&token=X7UDI4F_,,1,,1,1,1.66,1.66 ref,Crafted,Lone Star,Unique,1,6,Cosmetic
4815016495,Sniper,58,https://steamcommunity.com/tradeoffer/new/?partner=104966960&token=JcTyDs6Y,,1,,1,1,1.66,1.66 ref,Crafted,Lone Star,Unique,1,6,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=337192804&token=Drf5Kjg_,,1,,0,0,1.66,1.22 ref,,Lone Star,Unique,1,6,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=104966960&token=JcTyDs6Y,,1,,0,0,1.66,1.22 ref,,Lone Star,Unique,1,6,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=294994601&token=wQU7CFHE,,1,,0,0,1.66,1.22 ref,,Lone Star,Unique,1,6,Cosmetic
,Sniper,,https://steamcommunity.com/tradeoffer/new/?partner=165726092&token=A4wjlMnF,,1,,0,0,1.66,1.11 ref,,Lone Star,Unique,1,6,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=48592606&token=EkL50ASn,,1,,0,0,76,6 keys,,Lollichop Licker,Haunted,1,13,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,0,0,76,"3 keys, 9 ref",,Lollichop Licker,Haunted,1,13,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=243042148&token=Nak-j3xq,,1,,0,0,76,"3 keys, 5 ref",,Lollichop Licker,Haunted,1,13,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=4369807&token=aavjmjbF,,1,,0,0,76,3 keys,,Lollichop Licker,Haunted,1,13,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=57635459&token=oq4o1-q9,,1,,0,0,71.25,2 keys,,Lollichop,Collector's,1,14,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=65863492&token=DvMKCmfL,,1,,0,0,71.25,"1 key, 9 ref",,Lollichop,Collector's,1,14,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=145137321&token=VXwRJqua,,1,,0,0,71.25,1 key,,Lollichop,Collector's,1,14,Melee
3128244292,Pyro,1,https://steamcommunity.com/tradeoffer/new/?partner=48590664&token=CQIFKVlB,,1,,1,1,25.65,"1 key, 2 ref",Gifted,Lollichop Licker,Unique,1,6,Cosmetic
4761638566,Pyro,91,,,1,,1,1,25.65,"1 key, 4 ref",Gifted,Lollichop Licker,Unique,1,6,Cosmetic
4757895333,Pyro,44,https://steamcommunity.com/tradeoffer/new/?partner=277278700&token=-eKECNf1,,1,,1,1,25.65,2 keys,Gifted,Lollichop Licker,Unique,1,6,Cosmetic
3794375520,Pyro,36,https://steamcommunity.com/tradeoffer/new/?partner=165864667&token=Mb-ugCfP,,1,,1,1,25.65,2 keys,Gifted,Lollichop Licker,Unique,1,6,Cosmetic
4807830347,Pyro,44,https://steamcommunity.com/tradeoffer/new/?partner=328671993&token=faawjcgQ,7.66 ref,1,,1,1,29.48,"2 keys, 2 ref",Gifted,Lollichop Licker,Unique,1,6,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=179116324&token=EIi4KOHz,,1,,0,0,25.65,2 keys,,Lollichop Licker,Unique,1,6,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,25.65,"1 key, 1 ref",,Lollichop Licker,Unique,1,6,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,0,0,25.65,1 key,,Lollichop Licker,Unique,1,6,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,25.65,1 key,,Lollichop Licker,Unique,1,6,Cosmetic
4802361605,Pyro,55,https://steamcommunity.com/tradeoffer/new/?partner=193717855&token=_zksIl6h,,1,,1,1,1.33,1.11 ref,Found in Crate,Lollichop,Strange,1,11,Melee
4822723025,Pyro,87,https://steamcommunity.com/tradeoffer/new/?partner=267056004&token=JVFOOkWk,,1,,1,1,1.33,1.33 ref,Found in Crate,Lollichop,Strange,1,11,Melee
4444047974,Pyro,43,https://steamcommunity.com/tradeoffer/new/?partner=147254317&token=_pJsD5S2,,1,,1,1,1.33,1.33 ref,Found in Crate,Lollichop,Strange,1,11,Melee
4321441110,Pyro,95,https://steamcommunity.com/tradeoffer/new/?partner=176396469&token=kL9sZLaA,,1,,1,1,1.33,1.33 ref,Found in Crate,Lollichop,Strange,1,11,Melee
4541428305,Pyro,90,https://steamcommunity.com/tradeoffer/new/?partner=201237745&token=EPBiOyON,,1,,1,1,1.33,1.33 ref,Found in Crate,Lollichop,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=126775201&token=5NX8OZLp,,1,,0,0,1.33,1.11 ref,,Lollichop,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,1.33,1.11 ref,,Lollichop,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=1002024&token=m9ZGBq2v,,1,,0,0,1.33,1.11 ref,,Lollichop,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=267056004&token=JVFOOkWk,,1,,0,0,1.33,1.11 ref,,Lollichop,Strange,1,11,Melee
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=127007419&token=O5iz_san,,1,,0,0,1.33,1 ref,,Lollichop,Strange,1,11,Melee
4817475752,Pyro,96,https://steamcommunity.com/tradeoffer/new/?partner=176696795&token=Q9_Dzxx7,,1,,1,1,0.05,0.05 ref,Timed Drop,Lollichop,Unique,1,6,Melee
4456695202,Pyro,37,,,1,,1,1,0.05,0.05 ref,Timed Drop,Lollichop,Unique,1,6,Melee
4807221146,Pyro,21,https://steamcommunity.com/tradeoffer/new/?partner=232276033&token=ITQSenvX,,1,,1,1,0.05,0.05 ref,Timed Drop,Lollichop,Unique,1,6,Melee
4818342822,Pyro,97,https://steamcommunity.com/tradeoffer/new/?partner=232276033&token=ITQSenvX,,1,,1,1,0.05,0.05 ref,Timed Drop,Lollichop,Unique,1,6,Melee
4754739541,Pyro,68,https://steamcommunity.com/tradeoffer/new/?partner=85201137&token=EOdlfzha,,1,,1,1,0.05,0.05 ref,Timed Drop,Lollichop,Unique,1,6,Melee
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,0,0,76,4 keys,,Loch-n-Load,Collector's,1,14,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=57635459&token=oq4o1-q9,,1,,0,0,76,4 keys,,Loch-n-Load,Collector's,1,14,Primary
4380589001,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=110510160&token=6LKm09RP,,1,,1,1,4.33,8.33 ref,Crafted,Loch-n-Load,Vintage,1,3,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=132119404&token=Y1YWkE7O,,1,,0,0,4.33,4.44 ref,,Loch-n-Load,Vintage,1,3,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,4.33,4.11 ref,,Loch-n-Load,Vintage,1,3,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=167286231&token=EHgwR0vG,,1,,0,0,4.33,4.11 ref,,Loch-n-Load,Vintage,1,3,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=103377064&token=65ZiHbYo,,1,,0,0,4.33,3.77 ref,,Loch-n-Load,Vintage,1,3,Primary
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=59835549&token=Re4O9goV,,1,,0,0,2.33,1.66 ref,,Lo-Grav Loafers,Haunted,1,13,Cosmetic
3522385876,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=161465625&token=bVvc2XSP,,1,,1,1,5.33,5.66 ref,Found in Crate,Loch-n-Load,Strange,1,11,Primary
4836790117,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,5.33,5.77 ref,Found in Crate,Loch-n-Load,Strange,1,11,Primary
4797638259,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=170993864&token=olql2mQD,,1,,1,1,5.33,6 ref,Found in Crate,Loch-n-Load,Strange,1,11,Primary
4345468069,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=71911214&token=x5cWofHh,,1,,1,1,5.33,7 ref,Found in Crate,Loch-n-Load,Strange,1,11,Primary
1186712942,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=13657290&token=huS6ysZF,,1,,1,1,5.33,8 ref,Found in Crate,Loch-n-Load,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,5.33,5.11 ref,,Loch-n-Load,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=166524614&token=SJ_cUU0P,,1,,0,0,5.33,5.11 ref,,Loch-n-Load,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=235308173&token=PoZ2H9sq,,1,,0,0,5.33,5.11 ref,,Loch-n-Load,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=218852133&token=M-ZVsWGf,,1,,0,0,5.33,5 ref,,Loch-n-Load,Strange,1,11,Primary
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=308165003&token=S7ZET_5c,,1,,0,0,5.33,5 ref,,Loch-n-Load,Strange,1,11,Primary
4829718156,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=232276033&token=ITQSenvX,,1,,1,1,0.05,0.05 ref,MvM Badge completion reward,Loch-n-Load,Unique,1,6,Primary
4834340240,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=129091354&token=0ybF8FmN,,1,,1,1,0.05,0.05 ref,Timed Drop,Loch-n-Load,Unique,1,6,Primary
4758813847,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=160398800&token=pSMN9xPk,,1,,1,1,0.05,0.05 ref,Timed Drop,Loch-n-Load,Unique,1,6,Primary
4821447593,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=160398800&token=pSMN9xPk,,1,,1,1,0.05,0.05 ref,Timed Drop,Loch-n-Load,Unique,1,6,Primary
4703731583,Demoman,10,,,1,,1,1,0.05,0.05 ref,Timed Drop,Loch-n-Load,Unique,1,6,Primary
3843606534,Medic,67,https://steamcommunity.com/tradeoffer/new/?partner=64601473&token=3vxGPfC8,,1,,1,1,1.33,10 ref,Purchased,Lo-Grav Loafers,Unique,1,6,Cosmetic
4154873910,Scout,75,https://steamcommunity.com/tradeoffer/new/?partner=122806380&token=ZfD109s3,,1,,1,1,3,2.66 ref,Found in Crate,Little Drummer Mann,Unique,1,6,Cosmetic
4827551285,Scout,84,https://steamcommunity.com/tradeoffer/new/?partner=107730719&token=HnA3WHaz,,1,,1,1,3,2.77 ref,Crafted,Little Drummer Mann,Unique,1,6,Cosmetic
4835912613,Scout,16,https://steamcommunity.com/tradeoffer/new/?partner=169656033&token=b6nLF1Zx,,1,,1,1,3,2.77 ref,Purchased,Little Drummer Mann,Unique,1,6,Cosmetic
4833613933,Scout,88,https://steamcommunity.com/tradeoffer/new/?partner=113039605&token=xWNHMHxL,,1,,1,1,3,2.88 ref,Crafted,Little Drummer Mann,Unique,1,6,Cosmetic
4833690355,Scout,80,https://steamcommunity.com/tradeoffer/new/?partner=113039605&token=xWNHMHxL,,1,,1,1,3,2.88 ref,Crafted,Little Drummer Mann,Unique,1,6,Cosmetic
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=282771792&token=Q0yNDaui,,1,,0,0,3,3.22 ref,,Little Drummer Mann,Unique,1,6,Cosmetic
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=217399734&token=tnINCrEf,,1,,0,0,3,2.55 ref,,Little Drummer Mann,Unique,1,6,Cosmetic
